customer_id,cohort_month,segment,monthly_spending,months_to_churn,contract_type
8423,7,standard,121.71,34.4,month-to-month
8424,20,churn_risk,79.71,8.6,multi-year
8425,17,standard,164.84,5.0,annual
8426,4,standard,150.67,0.3,annual
8427,21,churn_risk,57.22,4.6,multi-year
8428,7,standard,159.17,5.8,month-to-month
8429,13,churn_risk,35.15,7.4,annual
8430,23,standard,146.68,9.8,month-to-month
8431,17,high_value,548.44,17.5,month-to-month
8432,23,high_value,569.02,42.7,month-to-month
8433,15,churn_risk,72.96,14.2,month-to-month
8434,20,standard,170.29,2.4,month-to-month
8435,12,churn_risk,24.38,19.6,month-to-month
8436,5,churn_risk,32.08,0.4,annual
8437,5,standard,132.46,8.3,month-to-month
8438,15,churn_risk,50.13,1.2,annual
8439,4,churn_risk,61.39,1.8,month-to-month
8440,11,high_value,433.61,88.9,month-to-month
8441,12,churn_risk,48.09,0.3,month-to-month
8442,2,standard,149.23,62.5,annual
8443,21,standard,245.4,11.3,annual
8444,2,standard,118.06,19.6,multi-year
8445,8,churn_risk,28.27,13.9,annual
8446,21,high_value,423.0,2.1,multi-year
8447,1,standard,180.32,10.9,month-to-month
8448,3,standard,219.21,1.4,annual
8449,21,high_value,454.69,96.0,annual
8450,7,churn_risk,36.07,5.7,annual
8451,22,churn_risk,38.54,9.1,multi-year
8452,4,high_value,483.78,3.8,annual
8453,4,high_value,446.66,7.5,month-to-month
8454,14,churn_risk,49.52,7.2,annual
8455,23,high_value,555.57,112.4,month-to-month
8456,19,high_value,578.35,12.3,month-to-month
8457,15,churn_risk,42.8,63.7,annual
8458,7,churn_risk,63.96,12.3,month-to-month
8459,2,standard,162.03,14.7,annual
8460,19,standard,90.0,11.1,month-to-month
8461,3,churn_risk,60.02,6.2,multi-year
8462,5,standard,119.08,106.8,month-to-month
8463,11,standard,102.77,33.7,month-to-month
8464,9,churn_risk,27.74,37.0,month-to-month
8465,21,standard,155.74,3.8,annual
8466,6,standard,147.05,2.5,month-to-month
8467,16,standard,195.31,6.5,month-to-month
8468,11,standard,196.62,24.3,month-to-month
8469,6,standard,144.98,2.9,month-to-month
8470,24,standard,146.96,11.6,multi-year
8471,20,standard,133.96,9.8,annual
8472,18,churn_risk,52.17,5.2,annual
8473,12,standard,160.57,11.3,month-to-month
8474,5,high_value,502.67,54.6,annual
8475,16,standard,124.52,6.2,annual
8476,24,standard,143.92,5.1,month-to-month
8477,7,churn_risk,32.15,17.3,multi-year
8478,17,standard,126.12,13.4,month-to-month
8479,21,standard,153.76,0.2,month-to-month
8480,11,churn_risk,64.49,2.5,annual
8481,2,high_value,448.6,114.6,annual
8482,22,high_value,481.38,79.6,annual
8483,3,churn_risk,52.34,26.9,multi-year
8484,19,standard,178.06,30.7,annual
8485,12,churn_risk,42.81,4.8,multi-year
8486,18,churn_risk,40.09,2.4,annual
8487,17,churn_risk,48.91,18.3,annual
8488,5,high_value,502.65,7.8,annual
8489,3,churn_risk,59.5,0.3,month-to-month
8490,4,churn_risk,48.27,6.9,month-to-month
8491,5,standard,113.28,6.2,annual
8492,21,churn_risk,42.74,24.9,month-to-month
8493,3,standard,142.17,10.3,multi-year
8494,17,churn_risk,34.23,15.3,month-to-month
8495,10,standard,188.69,22.5,month-to-month
8496,20,standard,199.74,4.7,month-to-month
8497,15,high_value,478.52,6.0,month-to-month
8498,19,churn_risk,42.23,3.8,month-to-month
8499,20,standard,134.17,23.5,month-to-month
8500,22,high_value,489.46,18.7,annual
8501,20,high_value,571.3,31.4,month-to-month
8502,10,churn_risk,59.62,13.0,month-to-month
8503,23,high_value,444.8,25.3,month-to-month
8504,9,standard,127.17,4.2,month-to-month
8505,15,standard,84.97,81.0,multi-year
8506,6,standard,181.85,21.2,multi-year
8507,20,standard,179.51,30.5,month-to-month
8508,3,standard,150.53,28.2,month-to-month
8509,24,churn_risk,54.51,32.6,month-to-month
8510,12,churn_risk,61.86,5.1,annual
8511,21,standard,224.45,19.2,month-to-month
8512,12,standard,147.03,41.2,annual
8513,4,standard,182.98,0.3,month-to-month
8514,3,churn_risk,33.74,3.7,annual
8515,22,standard,135.54,24.8,month-to-month
8516,15,standard,141.08,52.3,month-to-month
8517,4,churn_risk,28.17,0.8,month-to-month
8518,9,high_value,649.16,53.8,annual
8519,14,standard,155.61,55.3,annual
8520,11,high_value,504.73,126.5,annual
8521,2,standard,126.39,25.2,month-to-month
8522,13,standard,172.84,10.0,annual
8523,5,churn_risk,53.17,1.1,month-to-month
8524,8,standard,151.53,12.7,annual
8525,17,high_value,475.05,49.9,annual
8526,17,churn_risk,30.01,28.9,month-to-month
8527,2,churn_risk,61.84,13.2,annual
8528,13,standard,104.84,10.9,multi-year
8529,7,churn_risk,53.62,4.3,multi-year
8530,11,standard,183.84,39.7,month-to-month
8531,20,standard,124.49,3.1,multi-year
8532,10,high_value,443.38,68.2,month-to-month
8533,15,high_value,448.32,0.2,month-to-month
8534,1,churn_risk,47.88,17.2,annual
8535,12,churn_risk,32.52,3.6,month-to-month
8536,19,standard,126.65,37.9,month-to-month
8537,16,high_value,496.02,78.8,multi-year
8538,24,churn_risk,44.22,0.1,month-to-month
8539,19,high_value,504.24,31.8,annual
8540,4,standard,140.92,9.3,annual
8541,2,high_value,472.77,33.6,month-to-month
8542,7,high_value,412.36,11.9,multi-year
8543,20,standard,161.39,19.8,multi-year
8544,21,churn_risk,42.25,28.4,month-to-month
8545,18,standard,157.44,9.2,month-to-month
8546,18,standard,195.62,32.5,month-to-month
8547,17,churn_risk,48.44,6.1,multi-year
8548,8,standard,155.95,54.3,month-to-month
8549,17,churn_risk,67.05,6.0,month-to-month
8550,16,standard,111.52,18.3,annual
8551,2,standard,121.48,43.0,annual
8552,23,standard,109.87,10.0,annual
8553,19,churn_risk,33.91,14.2,month-to-month
8554,6,churn_risk,40.49,5.7,annual
8555,7,churn_risk,43.06,0.1,annual
8556,17,high_value,496.04,109.0,annual
8557,6,standard,109.54,14.2,annual
8558,20,churn_risk,62.92,0.9,month-to-month
8559,12,standard,137.88,15.3,month-to-month
8560,3,churn_risk,45.44,4.5,month-to-month
8561,17,standard,181.18,13.1,month-to-month
8562,23,standard,151.37,30.4,month-to-month
8563,8,churn_risk,52.24,31.1,month-to-month
8564,24,standard,162.58,31.4,month-to-month
8565,18,standard,172.27,21.4,annual
8566,18,standard,183.76,60.3,annual
8567,9,churn_risk,64.35,8.8,annual
8568,13,standard,129.02,43.1,month-to-month
8569,6,standard,178.71,2.6,month-to-month
8570,15,churn_risk,47.83,3.0,month-to-month
8571,21,standard,173.96,37.4,annual
8572,16,churn_risk,40.63,0.6,annual
8573,21,churn_risk,60.64,10.9,month-to-month
8574,4,standard,136.83,14.3,month-to-month
8575,15,churn_risk,66.37,6.5,month-to-month
8576,8,standard,127.53,49.5,month-to-month
8577,14,high_value,449.41,74.9,month-to-month
8578,3,standard,143.57,0.1,annual
8579,10,standard,194.44,5.8,month-to-month
8580,9,high_value,388.22,34.3,multi-year
8581,13,standard,183.12,26.2,month-to-month
8582,18,standard,136.6,20.3,month-to-month
8583,14,standard,179.78,29.5,multi-year
8584,22,high_value,539.24,55.2,month-to-month
8585,7,churn_risk,51.14,19.2,annual
8586,9,standard,167.52,17.0,month-to-month
8587,12,high_value,395.34,60.0,month-to-month
8588,15,standard,161.65,47.8,multi-year
8589,21,standard,191.18,2.2,month-to-month
8590,15,standard,157.04,60.9,month-to-month
8591,24,standard,149.63,66.1,month-to-month
8592,12,high_value,470.04,8.9,month-to-month
8593,13,churn_risk,37.03,4.4,month-to-month
8594,17,standard,101.55,14.3,annual
8595,4,high_value,487.64,61.4,month-to-month
8596,4,churn_risk,39.58,19.8,annual
8597,9,standard,171.99,7.6,annual
8598,2,standard,125.63,100.6,annual
8599,10,standard,122.08,21.3,multi-year
8600,9,standard,150.57,53.9,annual
8601,15,standard,121.6,3.2,month-to-month
8602,24,high_value,590.01,53.1,month-to-month
8603,14,standard,159.46,2.0,annual
8604,23,churn_risk,66.17,5.9,month-to-month
8605,15,standard,154.26,3.1,month-to-month
8606,16,standard,151.73,81.6,annual
8607,21,standard,143.58,55.1,month-to-month
8608,14,churn_risk,53.58,0.4,month-to-month
8609,24,standard,170.93,50.1,month-to-month
8610,16,high_value,390.73,26.2,month-to-month
8611,9,high_value,547.54,41.5,month-to-month
8612,11,churn_risk,41.3,11.1,multi-year
8613,16,standard,159.58,28.3,month-to-month
8614,7,high_value,559.83,0.2,annual
8615,18,high_value,616.48,96.3,month-to-month
8616,1,standard,159.07,11.2,month-to-month
8617,18,standard,127.79,25.4,month-to-month
8618,1,standard,145.97,17.4,month-to-month
8619,4,high_value,575.26,4.5,annual
8620,24,churn_risk,27.12,12.0,month-to-month
8621,20,churn_risk,53.89,13.5,month-to-month
8622,18,standard,127.42,49.6,annual
8623,23,high_value,489.83,42.1,month-to-month
8624,17,standard,145.56,6.9,month-to-month
8625,3,standard,130.81,11.2,month-to-month
8626,21,high_value,397.92,80.6,month-to-month
8627,6,standard,144.92,8.4,month-to-month
8628,15,churn_risk,51.22,20.3,month-to-month
8629,22,standard,145.98,9.5,month-to-month
8630,17,churn_risk,53.62,5.7,month-to-month
8631,1,standard,144.92,0.1,month-to-month
8632,19,standard,171.66,8.4,annual
8633,20,high_value,551.07,50.9,month-to-month
8634,4,standard,163.51,14.2,month-to-month
8635,23,high_value,594.4,56.8,multi-year
8636,5,standard,116.34,48.2,annual
8637,2,standard,142.11,24.0,month-to-month
8638,14,standard,151.68,11.5,annual
8639,17,standard,129.83,43.8,multi-year
8640,3,high_value,378.06,7.3,annual
8641,4,standard,154.31,18.2,annual
8642,16,churn_risk,35.58,15.5,annual
8643,2,high_value,411.9,84.8,multi-year
8644,20,standard,132.48,20.1,month-to-month
8645,7,standard,147.69,33.6,annual
8646,21,standard,125.07,17.1,month-to-month
8647,18,standard,144.77,18.8,month-to-month
8648,8,standard,164.28,12.9,month-to-month
8649,20,standard,168.44,13.8,annual
8650,5,standard,148.2,10.0,month-to-month
8651,12,standard,210.52,11.7,annual
8652,24,churn_risk,40.69,8.0,multi-year
8653,22,churn_risk,58.44,14.8,month-to-month
8654,22,high_value,511.34,45.1,month-to-month
8655,4,standard,157.04,10.6,month-to-month
8656,8,standard,169.38,23.7,annual
8657,2,high_value,558.89,21.2,month-to-month
8658,22,standard,185.19,22.2,annual
8659,19,standard,130.24,9.5,annual
8660,22,standard,163.98,34.6,month-to-month
8661,3,standard,154.0,34.3,annual
8662,9,standard,165.07,12.9,month-to-month
8663,18,churn_risk,22.17,1.3,month-to-month
8664,9,churn_risk,40.56,22.5,multi-year
8665,8,high_value,536.44,54.6,month-to-month
8666,23,standard,176.24,12.4,month-to-month
8667,13,standard,126.43,20.6,month-to-month
8668,18,standard,208.67,58.7,annual
8669,19,standard,149.39,24.2,annual
8670,15,churn_risk,29.35,0.8,month-to-month
8671,18,high_value,517.69,4.4,month-to-month
8672,23,standard,139.69,0.5,annual
8673,12,churn_risk,34.43,3.6,month-to-month
8674,21,high_value,615.09,57.6,month-to-month
8675,2,high_value,472.65,20.3,multi-year
8676,2,churn_risk,56.02,0.3,annual
8677,10,churn_risk,42.59,7.5,month-to-month
8678,12,standard,96.39,12.3,month-to-month
8679,8,churn_risk,32.74,9.2,month-to-month
8680,22,standard,182.77,49.2,annual
8681,1,high_value,446.97,0.8,month-to-month
8682,3,standard,173.91,20.9,annual
8683,16,churn_risk,50.1,1.7,month-to-month
8684,2,churn_risk,37.83,2.6,month-to-month
8685,5,standard,142.98,12.5,annual
8686,21,high_value,460.33,33.5,annual
8687,20,churn_risk,42.14,14.0,annual
8688,19,standard,105.75,0.8,month-to-month
8689,9,high_value,512.83,40.5,month-to-month
8690,5,churn_risk,46.43,1.5,month-to-month
8691,8,standard,150.51,0.2,month-to-month
8692,5,standard,114.12,25.9,month-to-month
8693,6,high_value,487.31,32.3,annual
8694,20,high_value,563.51,3.0,annual
8695,6,churn_risk,61.96,36.2,multi-year
8696,6,standard,179.11,17.5,annual
8697,7,high_value,450.23,52.4,annual
8698,4,standard,142.18,11.5,month-to-month
8699,21,high_value,521.99,13.4,annual
8700,22,high_value,551.35,30.9,month-to-month
8701,5,standard,124.55,17.5,month-to-month
8702,20,standard,155.06,7.7,month-to-month
8703,7,standard,159.12,11.5,month-to-month
8704,10,standard,162.54,35.0,annual
8705,24,standard,125.91,60.2,month-to-month
8706,16,standard,175.96,20.2,annual
8707,20,high_value,594.34,26.6,multi-year
8708,11,high_value,421.09,38.0,annual
8709,15,high_value,459.14,15.7,month-to-month
8710,7,standard,142.77,105.3,annual
8711,18,churn_risk,46.43,16.6,month-to-month
8712,24,high_value,482.43,2.0,month-to-month
8713,4,churn_risk,39.83,2.9,month-to-month
8714,14,churn_risk,49.35,2.5,month-to-month
8715,7,high_value,404.74,14.0,month-to-month
8716,16,high_value,517.11,10.0,month-to-month
8717,11,high_value,515.99,49.6,month-to-month
8718,10,high_value,509.75,51.5,annual
8719,10,standard,100.63,59.0,multi-year
8720,13,high_value,478.43,14.3,annual
8721,5,churn_risk,50.22,4.9,month-to-month
8722,7,standard,90.2,0.1,annual
8723,2,churn_risk,38.86,4.7,annual
8724,11,churn_risk,42.58,1.1,month-to-month
8725,15,standard,145.71,4.2,month-to-month
8726,16,churn_risk,43.83,0.4,month-to-month
8727,6,churn_risk,59.02,28.4,month-to-month
8728,20,standard,145.38,14.7,annual
8729,10,high_value,584.13,32.8,month-to-month
8730,20,standard,144.91,23.9,month-to-month
8731,20,standard,155.63,30.4,annual
8732,1,standard,199.11,19.5,annual
8733,2,standard,146.48,16.2,annual
8734,13,standard,149.65,3.9,month-to-month
8735,21,churn_risk,22.64,2.0,annual
8736,9,standard,134.24,1.6,month-to-month
8737,15,standard,146.42,8.0,annual
8738,15,standard,163.19,23.9,multi-year
8739,19,churn_risk,48.63,12.1,annual
8740,22,standard,163.9,3.5,month-to-month
8741,14,high_value,460.69,38.7,multi-year
8742,19,standard,187.96,9.2,month-to-month
8743,15,high_value,575.85,33.0,annual
8744,8,churn_risk,54.88,6.2,annual
8745,14,standard,104.49,60.0,month-to-month
8746,18,standard,172.28,15.5,month-to-month
8747,22,standard,167.41,6.2,annual
8748,3,churn_risk,58.51,13.4,month-to-month
8749,9,churn_risk,28.76,15.2,month-to-month
8750,4,standard,111.56,9.7,annual
8751,5,churn_risk,28.52,10.7,annual
8752,6,standard,187.16,38.8,multi-year
8753,22,churn_risk,37.36,27.1,multi-year
8754,10,churn_risk,52.53,0.0,multi-year
8755,23,high_value,459.32,128.3,month-to-month
8756,13,standard,115.44,41.4,month-to-month
8757,1,standard,164.02,13.1,annual
8758,10,high_value,419.62,48.7,multi-year
8759,18,standard,101.18,9.9,annual
8760,16,high_value,490.4,115.5,annual
8761,9,standard,124.37,32.5,annual
8762,3,high_value,502.78,28.8,month-to-month
8763,19,standard,164.92,20.5,annual
8764,13,standard,166.21,41.5,month-to-month
8765,19,standard,143.9,26.9,annual
8766,7,standard,190.64,12.1,month-to-month
8767,4,churn_risk,56.58,10.1,month-to-month
8768,9,churn_risk,27.44,1.4,month-to-month
8769,6,standard,164.22,68.0,annual
8770,13,high_value,523.17,3.1,annual
8771,13,high_value,363.47,22.5,annual
8772,4,churn_risk,46.74,10.5,multi-year
8773,12,standard,176.82,4.5,month-to-month
8774,10,churn_risk,72.38,3.3,month-to-month
8775,13,standard,145.05,4.4,month-to-month
8776,19,high_value,471.43,30.8,month-to-month
8777,11,standard,121.17,23.0,annual
8778,7,churn_risk,55.73,8.2,annual
8779,22,churn_risk,39.35,15.1,month-to-month
8780,19,standard,120.95,4.0,annual
8781,24,standard,139.24,36.3,annual
8782,6,high_value,641.33,96.9,month-to-month
8783,15,churn_risk,47.73,3.8,multi-year
8784,19,standard,125.35,57.4,month-to-month
8785,22,churn_risk,31.4,0.2,month-to-month
8786,5,standard,123.85,10.0,month-to-month
8787,7,standard,108.17,11.0,month-to-month
8788,23,standard,140.87,5.1,month-to-month
8789,14,standard,107.73,4.8,month-to-month
8790,4,churn_risk,51.09,2.5,month-to-month
8791,5,churn_risk,41.94,17.8,annual
8792,24,churn_risk,40.78,2.6,month-to-month
8793,22,standard,140.35,21.4,month-to-month
8794,6,churn_risk,47.18,41.3,annual
8795,14,standard,103.01,1.2,annual
8796,18,standard,137.96,79.9,annual
8797,11,standard,163.16,13.1,annual
8798,8,standard,124.56,32.8,multi-year
8799,17,high_value,454.8,43.4,month-to-month
8800,2,standard,156.0,10.3,annual
8801,5,high_value,560.05,29.7,month-to-month
8802,1,standard,154.1,46.1,multi-year
8803,22,high_value,735.69,58.3,month-to-month
8804,4,standard,130.51,79.4,multi-year
8805,21,churn_risk,26.32,24.7,multi-year
8806,10,standard,106.84,28.5,month-to-month
8807,3,high_value,660.3,16.5,month-to-month
8808,14,churn_risk,37.7,7.3,month-to-month
8809,8,churn_risk,55.74,23.3,month-to-month
8810,12,churn_risk,27.36,1.6,month-to-month
8811,24,churn_risk,28.21,30.9,annual
8812,16,churn_risk,38.76,3.6,month-to-month
8813,1,standard,192.06,7.0,month-to-month
8814,3,churn_risk,43.71,21.8,month-to-month
8815,19,churn_risk,46.45,11.0,month-to-month
8816,17,standard,172.47,57.6,month-to-month
8817,12,churn_risk,69.17,0.2,annual
8818,19,churn_risk,46.9,20.4,month-to-month
8819,6,churn_risk,48.52,18.7,annual
8820,6,churn_risk,58.58,6.6,annual
8821,10,standard,130.33,19.4,multi-year
8822,20,standard,195.65,9.1,month-to-month
8823,24,standard,170.81,34.8,month-to-month
8824,7,churn_risk,35.0,8.9,month-to-month
8825,15,churn_risk,49.0,0.1,month-to-month
8826,11,churn_risk,52.36,12.3,multi-year
8827,22,churn_risk,50.39,13.4,annual
8828,20,churn_risk,46.48,1.6,multi-year
8829,5,high_value,427.67,20.4,multi-year
8830,17,churn_risk,45.6,5.2,month-to-month
8831,1,high_value,553.04,10.4,month-to-month
8832,13,standard,165.2,5.8,month-to-month
8833,7,high_value,558.09,18.2,annual
8834,9,standard,115.07,0.4,annual
8835,8,standard,165.4,22.8,month-to-month
8836,14,high_value,539.89,10.4,multi-year
8837,21,standard,180.72,79.0,annual
8838,13,churn_risk,32.77,0.7,multi-year
8839,21,high_value,418.38,21.0,month-to-month
8840,24,standard,149.88,13.1,annual
8841,6,high_value,509.18,24.1,annual
8842,20,high_value,508.69,54.2,month-to-month
8843,6,high_value,410.78,112.9,month-to-month
8844,3,standard,156.45,22.9,month-to-month
8845,6,churn_risk,39.9,4.6,month-to-month
8846,10,standard,163.35,18.9,annual
8847,5,churn_risk,64.33,32.0,multi-year
8848,15,standard,184.71,2.0,multi-year
8849,15,churn_risk,37.46,12.7,month-to-month
8850,17,churn_risk,44.45,4.4,annual
8851,22,standard,159.07,12.9,month-to-month
8852,5,high_value,475.01,25.0,month-to-month
8853,24,high_value,512.34,82.1,annual
8854,20,standard,162.37,17.1,multi-year
8855,2,standard,155.0,41.7,multi-year
8856,16,high_value,488.41,92.2,month-to-month
8857,7,churn_risk,43.67,80.1,annual
8858,2,churn_risk,49.01,61.1,month-to-month
8859,17,standard,196.84,22.9,annual
8860,2,standard,150.62,23.3,month-to-month
8861,5,standard,162.16,34.4,month-to-month
8862,17,standard,186.92,26.0,multi-year
8863,3,churn_risk,43.58,0.9,month-to-month
8864,19,standard,136.35,2.7,multi-year
8865,1,high_value,545.57,6.7,month-to-month
8866,8,standard,204.11,17.9,annual
8867,7,high_value,473.39,79.4,multi-year
8868,4,standard,133.9,4.1,month-to-month
8869,13,standard,124.87,3.6,month-to-month
8870,6,standard,163.06,24.2,annual
8871,4,standard,132.7,1.1,month-to-month
8872,10,churn_risk,41.68,9.7,month-to-month
8873,12,high_value,501.81,2.9,month-to-month
8874,16,churn_risk,55.24,35.0,month-to-month
8875,3,high_value,565.34,18.4,month-to-month
8876,5,standard,234.55,6.1,month-to-month
8877,2,churn_risk,46.88,17.9,month-to-month
8878,19,standard,194.98,18.1,multi-year
8879,14,high_value,628.67,29.3,month-to-month
8880,6,standard,217.19,5.6,month-to-month
8881,13,churn_risk,45.62,18.4,annual
8882,20,churn_risk,38.13,10.0,annual
8883,19,standard,125.68,53.2,month-to-month
8884,23,high_value,417.21,1.0,month-to-month
8885,6,standard,123.59,8.8,month-to-month
8886,4,high_value,542.55,43.4,multi-year
8887,19,high_value,462.98,17.1,multi-year
8888,23,standard,122.6,21.8,month-to-month
8889,5,churn_risk,40.19,24.8,month-to-month
8890,17,high_value,524.12,30.9,annual
8891,14,churn_risk,47.38,0.4,annual
8892,22,churn_risk,56.7,1.5,month-to-month
8893,5,churn_risk,61.78,0.9,multi-year
8894,9,standard,100.59,43.9,annual
8895,15,standard,132.02,12.9,annual
